,media_id,title,cover,badge,origin,tags,pub_time,season_id,is_finish,index_show,brief,cv,staff
21,28229233,Re：从零开始的异世界生活 第二季,http://i0.hdslb.com/bfs/bangumi/image/f2425cbdb07cc93bd0d3ba1c0099bfe78f5dc58a.png,会员专享,小说改,"穿越,奇幻",2020-07-08,33802,1,全13话,"我一定会拯救你。
在打倒了魔女教大罪司教「怠惰」担当——培提其乌斯·罗曼尼康帝之后，菜月昴和爱蜜莉雅又得以重新开始。
克服了艰难的诀别，两人终于和解，然而这只是新一轮风波的序幕。
超乎想象的绝境危机，","{'菜月昴': '小林裕介', '爱蜜莉雅': '高桥李依', '帕克': '内山夕实', '雷姆': '水濑祈', '拉姆': '村川梨衣', '碧翠丝': '新井里美', '罗兹瓦尔·L·梅札斯': '子安武人', '嘉飞尔·汀泽尔': '冈本信彦', '奥托·苏文': '天崎滉平', '弗雷德莉卡·鲍尔曼': '名冢佳织', '佩特拉·雷蒂': '高野麻里佳', '琉兹·毕尔玛': '田中爱美', '艾尔莎·葛兰西尔特': '能登麻美子', '艾姬多娜': '坂本真绫'}","{'原作: 长月达平': '原作: 长月达平', '导演: 渡边政治': '导演: 渡边政治', '音乐: 末广健一郎': '音乐: 末广健一郎', '人物原案: 大塚真一郎': '人物原案: 大塚真一郎', '人物设定: 坂井久太': '人物设定: 坂井久太', '系列构成: 横谷昌宏': '系列构成: 横谷昌宏', '美术监督: 高峯义人': '美术监督: 高峯义人', '色彩设计: 坂本いづみ': '色彩设计: 坂本いづみ', '总作画监督: 坂井久太': '总作画监督: 坂井久太', '摄影监督: 峰岸健太郎': '摄影监督: 峰岸健太郎', '道具设计: 岩畑刚一、铃木典孝': '道具设计: 岩畑刚一、铃木典孝', '剪辑: 须藤瞳': '剪辑: 须藤瞳', '音响监督: 明田川仁': '音响监督: 明田川仁', '音效: 古谷友二': '音效: 古谷友二', '音乐制作: KADOKAWA': '音乐制作: KADOKAWA', '动画制作: WHITE FOX': '动画制作: WHITE FOX', 'CG 导演: 轻部优': 'CG 导演: 轻部优', '美术设计: 金城沙绫': '美术设计: 金城沙绫'}"
22,2572,Charlotte,http://i0.hdslb.com/bfs/bangumi/9c3e77244687a81e4b75e88ec22eeb8dbaa26380.jpg,其他,其他,"日常,校园,奇幻,催泪",2015-07-04,2572,1,全13话,"思春期的少年少女中极少部分人会发作的特殊能力。
驱使着无人知晓的能力，过着顺风顺水学园生活的乙坂有宇。
突然出现在这样的他的面前的少女，友利奈绪。
从与她相遇的那一天起，被揭露出特殊能力者的宿命。
这","{'乙坂有宇': '内山昂辉', '友利奈绪': '佐仓绫音', '高城丈士朗': '水岛大宙', '西森柚咲': '内田真礼', '黑羽美砂': '内田真礼', '乙坂步未': '麻仓桃', '白柳弓': '中原麻衣', '三岛': '民安ともえ', '大村佳之': '间岛淳司'}","{'原作·脚本': '麻枝准', '监督': '浅井义之', '分镜': '浅井義之、福田道生、湖山禎崇、篠原俊哉、小島正幸', '演出': '浅井義之、太田知章、熨斗谷充孝、今泉賢一、菅沼芙実彦、篠原俊哉、吉田徹', '角色原案': 'Na-Ga', '角色设计': '关口可奈味', '总作画监督': '杉光登、关口可奈味', '美术监督': '东地和生', '色彩设计': '菅原美佳', '音乐': 'ANANT-GARDE EYES、麻枝准', '摄影监督': '佐藤胜史', '音响监督': '饭田里树', '3D监督': '小川耕平', '特殊效果': '村上正博', '编集': '高桥步', '动画制作': 'P.A.WORKS'}"
23,28229676,总之就是非常可爱,http://i0.hdslb.com/bfs/bangumi/image/3b97bfc609e08417eb391ef975a8648c28c55e04.png,独家,其他,"日常,恋爱",2020-10-03,34230,0,更新至第11话,由崎星空对神秘美少女——司一见钟情。面对星空决死的告白，她的回答是“如果你愿意和我结婚，那我就跟你交往”？！充满了星空与司的爱，可爱&高贵的新婚生活开始了！,"{'由崎司': '鬼头明里', '由崎星空': '榎木淳弥', '有栖川要': '芹泽优', '有栖川绫': '上坂堇', '键之寺千岁': '小原好美'}","{'原作': '畑健二郎', '导演': '博史池畠', '总编剧': '兵头一步', '角色设计': '佐佐木政胜', '道具设计': '岩畑刚一', '色彩设计': '歌川律子', '美术监督': '涩谷幸弘', '音响监督': '本山哲', '音乐': 'ENDO.', '动画制作': 'Seven Arcs'}"
24,28224080,异度侵入 ID:INVADED,http://i0.hdslb.com/bfs/bangumi/image/9bf9e66968f85b33ec3769a16c86b36dc984abbc.png,独家,原创,"科幻,推理",2020-01-06,29310,1,全13话,本片讲述利用能检测出人们杀意的装置以及利用思想粒子做出的“井”，来探知事件真相的科幻故事。,"{'酒井户': '津田健次郎', '百贵': '细谷佳正', '富久田': '竹内良太', '本堂町': 'M・A・O', '东乡': '布里德卡特·塞拉·惠美', '早濑浦': '村治学', '白岳': '近藤隆', '羽二重': '岩濑周平', '若鹿': '榎木淳弥', '国府': '加藤涉', '西村': '落合福嗣', '松冈': '西凛太朗 '}","{'监督': '青木英', '脚本': '舞城王太郎', '角色原案': '小玉有起', '角色设计': '碇谷敦', '美术': '曽野由大', '作画监督': '又贺大介', '副监督': '久保田雄大', '色彩设计': '千叶絵美', '动画制作': 'NAZ'}"
25,22718131,鬼灭之刃,http://i0.hdslb.com/bfs/bangumi/image/4179b4398bad6f92e876e352cae21be7b8ceb8bf.png,独家,漫画改,"战斗,热血,声控",2019-04-07,26801,1,全26话,"大正时期，日本。心地善良的卖炭少年·炭治郎，有一天他的家人被鬼杀死了。而唯一幸存下来的妹妹——祢豆子变成了鬼。被绝望的现实打垮的炭治郎，为了寻找让妹妹变回人类的方法，决心朝着“鬼杀队”的道路前进。
人","{'灶门炭治郎': '花江夏树', '灶门祢豆子': '鬼头明里', '我妻善逸': '下野纮', '嘴平伊之助': '松冈祯丞', '富冈义勇': '樱井孝宏', '鳞泷左近次': '大冢芳忠', '锖兔': '梶裕贵', '真菰': '加隈亚衣', '不死川玄弥': '冈本信彦', '产屋敷耀哉': '森川智之', '产屋敷辉利哉': '悠木碧', '产屋敷雏衣': '井泽诗织', '钢铁冢萤': '浪川大辅', '鎹鸦': '山崎巧', '佛堂鬼': '绿川光', '手鬼': '子安武人'}","{'原作': '吾峠呼世晴（集英社《周刊少年JUMP》连载）', '监督': '外崎春雄', '角色设计': '松岛晃', '副角色设计': '佐藤美幸、梶山庸子、菊池美花', '脚本制作': 'ufotable', '概念美术': '卫藤功二、矢中胜、竹内香纯、桦泽侑里', '摄影监督': '寺尾优一', '3D监督': '西胁一树', '色彩设计': '大前祐子', '剪辑': '神野学', '音乐': '梶浦由记、椎名豪', '制作人': '近藤光', '动画制作': 'ufotable'}"
26,135652,JOJO的奇妙冒险 黄金之风,http://i0.hdslb.com/bfs/bangumi/f34ff3975c39913af936c133ae60a5891babba08.png,独家,其他,"热血,智斗,战斗",2018-10-06,25681,1,全39话,"住在意大利那不勒斯的青年乔鲁诺·乔巴纳，是继承了乔斯达家宿敌·DIO之血脉的儿子。 
幼年时遭受迫害而自暴自弃的他，由于拯救了一名黑帮男子，而学到了“相信他人”。不忘恩义、带着敬意对待自己的黑帮，让他","{'乔鲁诺·乔巴纳': '小野贤章', '布鲁诺·布加拉提': '中村悠一', '潘纳科达·福葛': '榎木淳弥', '纳兰迦·吉尔卡': '山下大辉', '盖多·米斯达': '鸟海浩辅', '雷欧·阿帕基': '诹访部顺一'}","{'原作': '荒木飞吕彦（集英社ジャンプ コミックス刊）', '总监督': '津田尚克', '监督': '木村泰大、髙桥秀弥', '系列构成': '小林靖子', '角色设计': '岸田隆宏', '总作画监督': '石本峻一', '替身设计·动作作画监督': '片山贵仁', '道具设定': '宝谷幸稔', '美术设定': '滝れーき、长泽顺子、青木薫', '色彩设计': '佐藤裕子', '美术监督': '吉原俊一郎、桐本裕美子', '摄影监督': '山田和弘', '编辑': '广瀬清志', '音响监督': '岩浪美和', '音乐': '菅野祐悟', '动画制作': 'david production'}"
27,6301,Fate/Apocrypha,http://i0.hdslb.com/bfs/bangumi/1804e361cc9fefad1fd8be8245f3b35ff685ae1a.jpg,独家,其他,"热血,战斗",2017-07-02,6301,1,全25话,过去，在被称作冬木的城市曾举行过由七位魔术师与英灵参加的“圣杯战争”。然而趁着第二次世界大战的混乱，“某位魔术师”强行夺走了圣杯。数十年过去，千界树一族高举那个圣杯为象征，叛离了魔术协会，宣布独立。愤,"{'齐格': '花江夏樹', '贞德': '坂本真綾', '狮子劫界离': '乃村健次', '莫德雷德': '沢城みゆき', '天草四郎': '内山昂輝', '赛米拉米斯': '真堂圭', '阿塔兰忒': '早見沙織', '迦尔纳': '遊佐浩二', '阿喀琉斯': '古川慎'}","{'导演': '浅井義之', '人物设定': '山田有慶', '原作': '東出祐一郎、TYPE-MOON', '系列构成': '東出祐一郎', '人物原案': '近衛乙嗣', '色彩设计': '土居真紀子', '美术监督': '井上一宏', '音乐': '横山克', '动画制作': 'A-1 Pictures'}"
28,28222114,命运之夜——天之杯II ：迷失之蝶,http://i0.hdslb.com/bfs/bangumi/4de96771bc75627711470bf0864dda9c3e950bbc.png,独家,其他,"剧情,奇幻,动画",2019-07-12,28332,1,2019-07-12上映,本片改编自TYPE-MOON出品的文字冒险类游戏《Fate/stay night》，是该游戏最终路线“HF线”动画剧场版全三部作品中的第二章。通过女主角间桐樱的视角，讲述了御主和英灵为了得到可以实现一,"{'卫宫士郎': '杉山纪彰', '间桐樱': '下屋则子', '阿尔托莉雅·潘德拉贡': '川澄绫子', '间桐慎二': '神谷浩史', '远坂凛': '植田佳奈', '藤村大河': '伊藤美纪', '言峰绮礼': '中田让治', '间桐脏砚': '津嘉山正种', '美缀绫子': '水泽史绘', '柳洞一成': '真殿光昭', '卫宫切嗣': '小山力也', '库·丘林': '神奈延年', '吉尔伽美什': '关智一', '美杜莎': '浅川悠', '佐佐木小次郎': '三木真一郎', '美狄亚': '田中敦子', '卫宫': '诹访部顺一', '葛木宗一郎': '寺杣昌纪', '伊莉雅斯菲尔·冯·爱因兹贝伦': '门胁舞以', '哈桑·萨巴赫': '稻田彻'}","{'原作': '奈须蘑菇\\u002FTYPE-MOON', '角色原案': '武内崇', '监督': '须藤友德', '角色设计': '须藤友德、碇谷敦、田畑寿之', '脚本': '桧山彬（ufotable）', '美术监督': '卫藤功二', '摄影监督': '寺尾优一', '3D监督': '西胁一树', '色彩设计': '松冈美佳', '编集': '神野学', '音乐': '梶浦由记', '制片人': '近藤光', '动画制作': 'ufotable', '配给': 'Aniplex'}"
29,4312482,多罗罗,http://i0.hdslb.com/bfs/bangumi/3fc16a667502cbff226e585eb660a96a20c7458c.png,出品,其他,"热血,战斗,冒险",2019-01-06,26146,1,全24话,"他们向着命运抗争，在那尽头等待他们的是人心，还是业障。
时值乱世。
名为景光的醍醐将军，向某个寺庙殿堂中的12尊魔神像祈求早日结束战乱。
作为代价，他的嫡子在出生时就失去了身体的某些部位，被丢弃在河流","{'百鬼丸': '铃木扩树', '多罗罗': '铃木梨央', '琵琶丸': '佐佐木睦', '醍醐景光': '内田直哉', '多宝丸': '千叶翔也', '缝夫人': '中村千绘', '旁白': '麦人'}","{'原作': '手冢治虫 《多罗罗》', '导演': '古桥一浩', '系列构成': '小林靖子', '角色原案': '浅田弘幸', '角色设计': '岩泷智', '音乐': '池赖广', '动画制作': 'MAPPA／TEZUKA PRODUCTIONS', '制作': 'TWIN ENGINE'}"
30,5997,埃罗芒阿老师,http://i0.hdslb.com/bfs/bangumi/a223b1376633625be1cd214c34d8bf34a1e03770.jpg,独家,小说改,"搞笑,恋爱",2017-04-09,5997,1,全12话,高中生兼小说作家的“和泉正宗”（笔名：和泉征宗）有个家里蹲的妹妹“和泉纱雾”。一年前才成为家人的她，却完全不走出居室，并也用力踩踏地板，要我帮她准备食物。为了这段称不上“兄妹”的关系，正宗得想个办法让,"{'和泉正宗': '松岡禎丞', '和泉纱雾': '藤田茜', '山田精灵': '高橋未奈美', '千寿村征': '大西沙織', '神野恵': '木戸衣吹', '高砂智惠': '石川由依'}","{'导演': '竹下良平', '人物设定': 'かんざきひろ', '主题歌演出': 'ClariS', '总作画监督': '小林真平、岡勇一', '原作': '伏見つかさ（伏见司）', '人物原案': 'かんざきひろ', '系列构成': '髙橋龍也', '音乐': '菊谷知樹', '动画制作': 'A-1 Pictures（A1 Pictures）'}"
31,5800,小林家的龙女仆,http://i0.hdslb.com/bfs/bangumi/320a6c9893a874e7db755ecb7316a0d0abccec49.jpg,独家,其他,"萌系,搞笑,日常",2017-01-11,5800,1,全14话,"在单身的辛苦OL小林身边突然出现的女仆装束的美少女托尔。
长着角和尾巴的她的身姿正是所谓的龙娘。
在醉酒的小林邀请下说要到家里去的托尔，鬼使神差地开始以小林家女仆的身份工作……！？
“女仆”+“龙”=","{'小林小姐': '田村睦心', '托尔': '桑原由气', '康娜': '长绳麻理亚', '艾露玛': '高田忧希', '魁札尔科亚特尔': '高桥未奈美', '法夫纳': '小野大辅', '泷谷真': '中村悠一', '才川莉子': '加藤英美里', '才川乔基': '后藤邑子'}","{'原作': 'クール教信者（双葉社「月刊アクション」連載）', '监督': '武本康弘', '系列构成': '山田由香', '角色设计': '門脇未来', '总作画监督': '丸木宣明', '美术监督': '渡邊美希子', '色彩设计': '米田侑加', '小道具设定': '秋竹斉一', '摄影监督': '浦彰宏', '3D监督': '冨坂紀宏', '编集': '重村建吾', '音响监督': '鶴岡陽太', '音乐': '伊藤真澄', '音乐制作人': '斎藤滋', '音乐制作': 'ランティス（Lantis）', '企画制作人': '八田英明', '制作人': '阪井利早 \\u002F 中村伸一 \\u002F 斎藤滋 \\u002F 植月幹夫', '动画制作': '京都アニメーション（京都动画）'}"
32,28222061,命运-冠位指定 绝对魔兽战线 巴比伦尼亚,http://i0.hdslb.com/bfs/bangumi/image/ef60e620eb507d48c1e8e6002728fae4553f9161.png,独家,游戏改,"奇幻,战斗,冒险",2019-10-06,28320,1,全22话,"人理续存保障机构·迦勒底，对于仅凭魔术无法看见的世界，仅凭科学无法计算的世界进行观测，为了让已被证明会灭亡于2017年的人类史存续下去，日夜持续着活动。
人类灭亡的原因，是在历史上数个地点突然出现的“","{'藤丸立香': '岛崎信长', '玛修·基列莱特': '高桥李依', '芙芙': '川澄绫子', '罗玛尼·阿基曼': '铃村健一', '伊什塔尔': '植田佳奈', '吉尔伽美什': '关智一', '恩奇都': '小林优', '梅林': '樱井孝宏', '安娜': '浅川悠', '牛若丸': '早见沙织', '莱昂纳多·达·芬奇': '坂本真绫', '武藏坊弁庆': '稲田彻', '列奥尼达一世': '三木真一郎'}","{'原作: 奈须蘑菇／TYPE-MOON': '原作: 奈须蘑菇／TYPE-MOON', '导演: 赤井俊文': '导演: 赤井俊文', '脚本: 武井风太': '脚本: 武井风太', '分镜: 高雄统子': '分镜: 高雄统子', '演出: 高雄统子、原田孝宏': '演出: 高雄统子、原田孝宏', '音乐: 芳贺敬太、川崎龙': '音乐: 芳贺敬太、川崎龙', '人物原案: 武内崇（主人物设定）': '人物原案: 武内崇（主人物设定）', '人物设定: 岩崎将大、高濑智章': '人物设定: 岩崎将大、高濑智章', '美术监督: 薄井久代、平栁悟': '美术监督: 薄井久代、平栁悟', '色彩设计: 中岛和子': '色彩设计: 中岛和子', '总作画监督: 高濑智章': '总作画监督: 高濑智章', '作画监督: 岩崎将大': '作画监督: 岩崎将大', '摄影监督: 佐久间悠也': '摄影监督: 佐久间悠也', '剪辑: 三岛章纪': '剪辑: 三岛章纪', '音响监督: 岩浪美和': '音响监督: 岩浪美和', '制片人: 福岛祐一': '制片人: 福岛祐一', '美术设计: 盐泽良宪': '美术设计: 盐泽良宪', '副导演: 黒木美幸': '副导演: 黒木美幸', '3DCG: GEMBA': '3DCG: GEMBA', '动画制作: CloverWorks': '动画制作: CloverWorks'}"
